Product ID,Variant ID,Handle,Title,Body (HTML),Vendor,Type,Tags,Status,Product Category ID,Product Category Name,Product Category Full Path,Created At,Updated At,SEO Title,SEO Description,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Barcode,Variant Tax Code,Variant Inventory Policy,Inventory Item ID,Cost per item,Variant Grams,Variant Weight Unit,Image URLs,Image Alt Text,Last Synced,Delete,Sync Status,custom.dsxdcfvgbhn,custom.test,custom.test3,custom.test_2,test_data.binding_mount,test_data.snowboard_length,Inventory Qty - My Custom Location,Inventory Qty - Shop location,Collection Names,Collection Handles,global.title_tag,global.description_tag,test_data.snowboard_weight
gid://shopify/Product/14907393868143,gid://shopify/ProductVariant/52737027866991,kohler-aqua-turbo™-235-diverter-button-sleeve-k-38262in-cp,KOHLER Aqua Turbo™ 235 Diverter Button & Sleeve | K-38262IN-CP,,SpaceBanao,Plumbing Accessories,"Diverter Trim Kit, K-38262IN-CP, Kohler Aqua Turbo, Shower Valve Accessories",DRAFT,,,,2026-03-09T06:27:39Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,178.48,250.00,,,DENY,gid://shopify/InventoryItem/53939481575791,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_34.jpg?v=1773037659,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393933679,gid://shopify/ProductVariant/52737028129135,roca-a815437001-toilet-roll-holder-with-cover-polished-wall-mounted-bathroom-tissue-holder,Roca A815437001 Toilet Roll Holder with Cover | Polished Wall Mounted Bathroom Tissue Holder,,SpaceBanao,bathroom accessories,"A815437001, Architect Bathroom Products, Bathroom Accessories India, Bathroom Fittings India, Bathroom Storage Accessories, Chrome Bathroom Accessories, Commercial Bathroom Accessories, Hotel Bathroom Products, Public Washroom Accessories, Roca Dealer India, Roca Toilet Roll Holder, Tissue Holder, Toilet Paper Holder India, Wall Mounted Tissue Holder, Washroom Hardware India",DRAFT,,,,2026-03-09T06:27:42Z,2026-03-27T09:33:51Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939481837935,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/2212_003_00045_00_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037663,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907393999215,gid://shopify/ProductVariant/52737028456815,kohler-avid™-double-robe-hook-k-97500t-cp,KOHLER Avid™ Double Robe Hook | K-97500T-CP,,SpaceBanao,bathroom accessories,"Bathroom Hook, Double Robe Hook, K-97500T-CP, Kohler Avid Hook",DRAFT,,,,2026-03-09T06:27:46Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939482165615,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_35.jpg?v=1773037666,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394031983,gid://shopify/ProductVariant/52737028522351,roca-ra816070121-robe-hook-chrome-lure-wall-mounted-bathroom-hook,Roca RA816070121 Robe Hook Chrome | Lure Wall Mounted Bathroom Hook,,SpaceBanao,bathroom accessories,"Bathroom Accessories India, Bathroom Storage Accessories, Chrome Hook, Hotel Bathroom Accessories, RA816070121, Roca Robe Hook, Towel Hook, Wall Mounted Hook, Washroom Hardware India",DRAFT,,,,2026-03-09T06:27:49Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939482231151,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RA816070121_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037669,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394097519,gid://shopify/ProductVariant/52737028784495,kohler-toobi™-non-thermostatic-bath-shower-faucet-17-2-lpm-k-23147in-4-cp,KOHLER Toobi™ Non-Thermostatic Bath & Shower Faucet 17.2 LPM | K-23147IN-4-CP,,SpaceBanao,Faucets,"17.2 LPM Faucet, Bath Shower Mixer, K-23147IN-4-CP, Kohler Toobi Faucet",DRAFT,,,,2026-03-09T06:27:52Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,4976.10,9500.00,,,DENY,gid://shopify/InventoryItem/53939482493295,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_36.jpg?v=1773037672,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394130287,gid://shopify/ProductVariant/52737028850031,roca-ra816070132-soap-dish-wall-mounted-lure-glass-bathroom-soap-holder,Roca RA816070132 Soap Dish Wall Mounted | Lure Glass Bathroom Soap Holder,,SpaceBanao,bathroom accessories,"Bathroom Accessories, Glass Soap Dish, Hotel Bathroom Accessories, RA816070132, Roca Soap Dish, Wall Mounted Soap Holder",DRAFT,,,,2026-03-09T06:27:54Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939482558831,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RA816070132_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037675,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394163055,gid://shopify/ProductVariant/52737028915567,roca-ra816070105-wall-mounted-soap-dispenser-lure-glass-bathroom-dispenser,Roca RA816070105 Wall Mounted Soap Dispenser | Lure Glass Bathroom Dispenser,,SpaceBanao,bathroom accessories,"Architect Bathroom Products, Bathroom Hardware India, Bathroom Hygiene Products, Bathroom Renovation Accessories, Bathroom Soap Dispenser India, Commercial Bathroom Accessories, Glass Soap Dispenser, Hospitality Bathroom Fittings, Hotel Bathroom Accessories, Liquid Soap Holder, Lure Bathroom Accessories, Public Washroom Accessories, RA816070105, Roca Dealer India, Roca Soap Dispenser, Wall Mounted Soap Dispenser, Washroom Accessories India",DRAFT,,,,2026-03-09T06:27:57Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939482624367,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RA816070105_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037677,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394228591,gid://shopify/ProductVariant/52737029243247,kohler-fore-arc™-single-handle-sink-faucet-16-5-lpm-k-27479in-4nd-af,KOHLER Fore Arc™ Single-Handle Sink Faucet 16.5 LPM | K-27479IN-4ND-AF,,SpaceBanao,Faucets,"16.5 LPM Tap, Bathroom Sink Faucet, K-27479IN-4ND-AF, Kohler Fore Arc",DRAFT,,,,2026-03-09T06:28:01Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,6592.12,8630.00,,,DENY,gid://shopify/InventoryItem/53939482952047,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_37.jpg?v=1773037681,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394261359,gid://shopify/ProductVariant/52737029308783,roca-ra816070172-towel-ring-chrome-lure-wall-mounted-bathroom-towel-holder,Roca RA816070172 Towel Ring Chrome | Lure Wall Mounted Bathroom Towel Holder,,SpaceBanao,bathroom accessories,"Architect Bathroom Products, Bathroom Accessories India, Bathroom Hardware India, Bathroom Renovation Products, Bathroom Storage Products, Chrome Towel Holder, Commercial Washroom Accessories, Hotel Bathroom Accessories, Lure Bathroom Accessories, RA816070172, Roca Dealer India, Roca Towel Ring, Towel Holder Price India, Wall Mounted Towel Holder, Washroom Accessories India",DRAFT,,,,2026-03-09T06:28:04Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939483017583,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RA816070172_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037684,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394294127,gid://shopify/ProductVariant/52737029374319,roca-ra816070159-paper-holder-with-cover-lure-wall-mounted-toilet-tissue-holder,Roca RA816070159 Paper Holder with Cover | Lure Wall Mounted Toilet Tissue Holder,,SpaceBanao,bathroom accessories,"Architect Bathroom Products, Bathroom Accessories India, Bathroom Renovation Accessories, Bathroom Storage Products, Chrome Bathroom Accessories, Commercial Bathroom Accessories, Hotel Bathroom Accessories, Public Washroom Accessories, RA816070159, Roca Dealer India, Roca Paper Holder, Toilet Paper Holder India, Toilet Tissue Holder, Wall Mounted Tissue Holder, Washroom Hardware India",DRAFT,,,,2026-03-09T06:28:07Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939483083119,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/RA816070159_t_Product_Pictures_TF_Mob_prod_xxl_v2.jpg?v=1773037687,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394359663,gid://shopify/ProductVariant/52737029439855,kohler-lynk™-dual-flush-faceplate-k-75890in-m-af-wall-mount-flush-plate,Kohler Lynk™ Dual-Flush Faceplate some – K-75890IN-M-AF | Wall-Mount Flush Plate,,SpaceBanao,Flushing System,"Dual Flush Plate, K-75890IN-M-AF, Kohler, Kohler Flush Panel, Kohler India, Lynk Faceplate, Toilet Tank Accessories, Wall Mount Flush Plate",DRAFT,,,,2026-03-09T06:28:10Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,4277.70,6000.00,,,DENY,gid://shopify/InventoryItem/53939483148655,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_38.jpg?v=1773037690,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394392431,gid://shopify/ProductVariant/52737029734767,kohler-linear-floor-drain-wind-600-k-97741t-na-stainless-steel-shower-drain,Kohler Linear Floor Drain WIND 600 – K-97741T-NA | Stainless Steel Shower Drain,,SpaceBanao,Plumbing Accessories,"Bathroom Drain India, K-97741T-NA, Kohler Drain, Linear Drain 600mm, Shower Drain, Stainless Steel Drain",DRAFT,,,,2026-03-09T06:28:12Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,9230.52,13000.00,,,DENY,gid://shopify/InventoryItem/53939483443567,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/97741T-NA.jpg?v=1773037692,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394425199,gid://shopify/ProductVariant/52737029800303,kohler-aleo™-tall-pillar-tap-k-20070in-4-cp-high-quality-bathroom-faucet,Kohler Aleo™ Tall Pillar Tap – K-20070IN-4-CP | High-Quality Bathroom Faucet,,SpaceBanao,Faucets,"Bathroom Faucet, K-20070IN-4-CP, Kohler Aleo, Kohler India, Premium Faucet, Tall Pillar Tap, Wash Basin Tap",DRAFT,,,,2026-03-09T06:28:15Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,4983.86,6990.00,,,DENY,gid://shopify/InventoryItem/53939483509103,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_45.jpg?v=1773037695,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394490735,gid://shopify/ProductVariant/52737029865839,kohler-wall-mount-supply-elbow-k-16381in-af-shower-fitting-accessory,Kohler Wall-Mount Supply Elbow – K-16381IN-AF | Shower Fitting Accessory,,SpaceBanao,Shower Fittings,"Bathroom Fittings, K-16381IN-AF, Kohler India, Kohler Shower Fitting, Wall Supply Elbow",DRAFT,,,,2026-03-09T06:28:18Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,3849.93,5400.00,,,DENY,gid://shopify/InventoryItem/53939483574639,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/hsa_koh_16381in_af_feb0f0cc-6ee5-4934-8c20-6c3dda75a346.webp?v=1773037698,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394523503,gid://shopify/ProductVariant/52737030160751,kohler-ove™-quiet-close™-elongated-toilet-seat-k-17660t-m-0,Kohler Ove™ Quiet-Close™ Elongated Toilet Seat – K-17660T-M-0,,SpaceBanao,Bathroom Seat,"Elongated Seat, K-17660T-M-0, Kohler Ove Seat, Quiet Close Toilet Seat, Toilet Accessories",DRAFT,,,,2026-03-09T06:28:21Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,4064.30,5700.00,,,DENY,gid://shopify/InventoryItem/53939483869551,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_44.jpg?v=1773037701,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394556271,gid://shopify/ProductVariant/52737030226287,kohler-apt™-wall-mount-bath-spout-k-33995in-cp-modern-bathtub-faucet,Kohler APT™ Wall-Mount Bath Spout – K-33995IN-CP | Modern Bathtub Faucet,,SpaceBanao,Spouts,"Bath Spout, Bathroom Faucets, K-33995IN-CP, Kohler APT Faucet, Wall Mount Spout",DRAFT,,,,2026-03-09T06:28:24Z,2026-03-27T09:33:57Z,,,Title,Default Title,,,,,,1253.24,1640.00,,,DENY,gid://shopify/InventoryItem/53939483935087,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/aaf88217_rgb.jpg?v=1773037704,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394589039,gid://shopify/ProductVariant/52737030291823,kohler-avid™-robe-hook-k-97499t-cp-premium-bathroom-hook-india,Kohler Avid™ Robe Hook K-97499T-CP | Premium Bathroom Hook India,,SpaceBanao,bathroom accessories,"Bathroom Hook, Kohler, Kohler Accessories, Robe Hook, Towel Hook",DRAFT,,,,2026-03-09T06:28:27Z,2026-03-27T09:33:52Z,,,Title,Default Title,,,,,,3976.03,5600.00,,,DENY,gid://shopify/InventoryItem/53939484000623,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_1_2b9d5119-33a1-4642-8185-5523013031af.jpg?v=1773037707,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394654575,gid://shopify/ProductVariant/52737030586735,kohler-july-wall-mount-bath-spout-k-99060in-cp,KOHLER JULY WALL MOUNT BATH SPOUT K-99060IN-CP,,SpaceBanao,Spouts,"Bath Spout, July Collection, K-99060IN-CP, Kohler Faucet, Tub Spout",DRAFT,,,,2026-03-09T06:28:30Z,2026-03-27T09:33:56Z,,,Title,Default Title,,,,,,2138.85,2800.00,,,DENY,gid://shopify/InventoryItem/53939484295535,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_2_7e173160-4f8e-4570-8171-49141bb939ee.jpg?v=1773037710,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394687343,gid://shopify/ProductVariant/52737030652271,kohler-forefront-vessel-basin-k-5373in-hp1,KOHLER FOREFRONT VESSEL BASIN K-5373IN-HP1,,SpaceBanao,WashBasin,"Countertop Sink, K-5373IN-HP1, Kohler Basin, Vessel Sink",DRAFT,,,,2026-03-09T06:28:33Z,2026-03-27T09:33:51Z,,,Title,Default Title,,,,,,13269.60,18000.00,,,DENY,gid://shopify/InventoryItem/53939484361071,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_3_62531359-7899-403e-912c-e6e8acf709d4.jpg?v=1773037713,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394752879,gid://shopify/ProductVariant/52737030947183,grohe-2201700m-universal-angle-valve-1-2-chrome-plumbing-control-valve,GROHE 2201700M Universal Angle Valve 1/2″ | Chrome Plumbing Control Valve,,SpaceBanao,Valve,"2201700M, Basin Angle Valve, Basin Supply Valve, Bathroom Hardware India, Bathroom Installation Products, Bathroom Plumbing Accessories, Chrome Angle Valve, Chrome Plumbing Valve, Commercial Plumbing Products, GROHE Angle Valve, GROHE Bathroom Fittings, GROHE Dealer India, Leak Resistant Valve, Modern Plumbing Components, Plumbing Fittings India, Plumbing Valve India, Residential Plumbing Solutions, Sanitary Plumbing India, Universal Angle Valve, Valve for Faucet Connection, Wash Basin Valve, Water Control Valve",DRAFT,,,,2026-03-09T06:28:35Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,8840.00,13600.00,,,DENY,gid://shopify/InventoryItem/53939484655983,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/2201700M_1_1.jpg?v=1773037716,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394785647,gid://shopify/ProductVariant/52737031045487,grohe-baucurve-32848000-single-lever-basin-mixer-chrome-deck-mounted-basin-faucet,GROHE BauCurve 32848000 Single Lever Basin Mixer | Chrome Deck Mounted Basin Faucet,,SpaceBanao,Faucets,"32848000, Architect Bathroom Hardware, Bathroom Faucets India, Bathroom Installation Products, BauCurve Faucet, Ceramic Cartridge Faucet, Chrome Basin Mixer, Commercial Bathroom Fittings, Contemporary Faucet Design, Deck Mounted Mixer, GROHE Basin Mixer, GROHE Bathroom Products, GROHE Dealer India, Hotel Bathroom Faucet, Luxury Basin Mixer, Modern Bathroom Faucet, Plumbing Fixtures India, Premium Basin Mixer, Single Lever Faucet, Wash Basin Mixer India, Wash Basin Tap",DRAFT,,,,2026-03-09T06:28:39Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,6006.00,7700.00,,,DENY,gid://shopify/InventoryItem/53939484754287,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/32848000_1_1.jpg?v=1773037719,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394818415,gid://shopify/ProductVariant/52737031078255,kohler-ladena-undercounter-basin-k-2215in-2-7,KOHLER LADENA UNDERCOUNTER BASIN K-2215IN-2-7,,SpaceBanao,WashBasin,"K-2215IN-2-7, Kohler, Kohler Basin, Undermount Sink",DRAFT,,,,2026-03-09T06:28:41Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,7003.40,9500.00,,,DENY,gid://shopify/InventoryItem/53939484787055,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_4_65c8cc9a-fccb-4d7a-ba88-7e976c61c625.jpg?v=1773037721,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394916719,gid://shopify/ProductVariant/52737031438703,kohler-pebble™-dual-flush-faceplate-k-5413in-p-cp-water-saving-flush-plate,Kohler Pebble™ Dual-Flush Faceplate – K-5413IN-P-CP | Water-Saving Flush Plate,,SpaceBanao,Flushing System,"Dual Flush Faceplate, K-5413IN-P-CP, Kohler Pebble, Toilet Flush Plate",DRAFT,,,,2026-03-09T06:28:46Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,1746.97,2450.00,,,DENY,gid://shopify/InventoryItem/53939485147503,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_43.jpg?v=1773037726,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907394949487,gid://shopify/ProductVariant/52737031504239,american-standard-ffas8604-000500bf0-senseflow-concealed-urinal-sensor-flush-valve-dc,American Standard FFAS8604-000500BF0 Senseflow Concealed Urinal Sensor Flush Valve (DC),,SpaceBanao,Flushing System,"American Standard Sensor Flush, Chrome Flush Valve, Commercial Washroom Fittings, FFAS8604, i_m_the_one, Institutional Plumbing, Public Restroom Products, Senseflow Flush Valve, Touch Free Flush Valve, Urinal Flush Sensor, Water Saving Flush System",DRAFT,,,,2026-03-09T06:28:49Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939485213039,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Senseflow-Concealed-Urinal-Sensor-Flush-Valve-DC-image_1e06b776-cf3d-4bcd-914a-6b016106a32e.jpg?v=1773736325,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907395047791,gid://shopify/ProductVariant/52737031864687,kohler-complementary™-wall-mount-faucet-valve-k-5679in-af,Kohler Complementary™ Wall-Mount Faucet Valve – K-5679IN-AF,,SpaceBanao,Valve,"Faucet Valve, K-5679IN-AF, Kohler Complementary Valve, Wall Mount Valve",DRAFT,,,,2026-03-09T06:28:55Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,4392.16,5750.00,,,DENY,gid://shopify/InventoryItem/53939485573487,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/abcd620766_5f67194234989.png?v=1773037735,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907395080559,gid://shopify/ProductVariant/52737031930223,kohler-evo-fit-in-wall-tank-k-33929in-p-0,KOHLER EVO FIT IN WALL TANK K-33929IN-P-0,,SpaceBanao,Toilet Cisterns,"In Wall Tank, K-33929IN-P-0, Kohler, Kohler Concealed Cistern, Kohler India",DRAFT,,,,2026-03-09T06:28:57Z,2026-03-27T09:34:03Z,,,Title,Default Title,,,,,,6488.33,9100.00,,,DENY,gid://shopify/InventoryItem/53939485639023,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_5_9c4c674d-0571-49f4-b99c-d0908b1b72ec.jpg?v=1773037737,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907395113327,gid://shopify/ProductVariant/52737031995759,kohler-veil-toilet-seat-k-77070in-ss-0,KOHLER VEIL TOILET SEAT K-77070IN-SS-0,,SpaceBanao,Bathroom Seat,"K-77070IN-SS-0, Kohler, Kohler India, Kohler Toilet Seat, Quiet Close Seat",DRAFT,,,,2026-03-09T06:29:00Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,5680.32,8000.00,,,DENY,gid://shopify/InventoryItem/53939485704559,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_6_1ef65673-328d-473b-9910-75e9ca239661.jpg?v=1773037740,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907395178863,gid://shopify/ProductVariant/52737032094063,kohler-note™-dual-flush-faceplate-k-75891in-m-7,Kohler Note™ Dual-Flush Faceplate – K-75891IN-M-7,,SpaceBanao,,"Dual Flush Plate, K-75891IN-M-7, Kohler Note Faceplate, Toilet Accessories",DRAFT,,,,2026-03-09T06:29:02Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,99.00,,,,DENY,gid://shopify/InventoryItem/53939485802863,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/product030723105839AM75891INM7-v1.jpg?v=1773037743,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
